cnty_fips,percent_inactive,percent_smoking,percent_high_blood_pressure,percent_coronary_heart_disease,percent_stroke,percent_high_cholesterol,FIPS_x,NonVetsDisabilty,FIPS_y,VetsDisabilty
29195,27.4,20.0,34.2,8.2,3.8,35.6,29195,2140.0,29195,113.0
29197,21.3,22.2,35.7,9.1,4.1,36.4,29197,326.0,29197,9.0
29199,22.2,23.2,35.5,9.4,4.3,36.4,29199,242.0,29199,43.0
29205,22.7,22.4,36.9,10.0,4.6,38.1,29205,384.0,29205,68.0
29211,25.2,21.4,35.6,9.3,4.2,35.7,29211,319.0,29211,25.0
29219,22.8,21.0,33.2,8.1,3.6,35.5,29219,2505.0,29219,292.0
29510,29.0,19.5,34.2,6.4,3.8,29.4,29510,24577.0,29510,1929.0
55001,21.9,19.2,40.4,9.8,4.5,40.3,55001,1735.0,55001,217.0
55009,17.1,16.5,27.9,6.0,2.8,32.9,55009,13910.0,55009,933.0
55011,19.1,17.4,35.6,7.9,3.5,36.8,55011,674.0,55011,60.0
55015,18.4,15.3,30.8,5.9,2.7,33.2,55015,1947.0,55015,112.0
55021,21.1,16.8,32.1,6.6,3.0,35.0,55021,2851.0,55021,281.0
55023,18.0,18.1,36.4,8.4,3.9,37.8,55023,716.0,55023,47.0
55025,15.4,11.8,26.2,4.5,2.2,30.7,55025,21140.0,55025,1430.0
55027,21.5,17.7,31.9,6.9,3.1,34.9,55027,4679.0,55027,286.0
55039,22.3,16.3,32.5,6.6,3.0,35.2,55039,5469.0,55039,417.0
55043,18.3,17.9,31.2,6.8,3.2,33.0,55043,2436.0,55043,198.0
55045,19.4,17.0,33.1,7.0,3.2,34.4,55045,2012.0,55045,339.0
55047,18.7,17.8,36.3,8.3,3.8,36.6,55047,1161.0,55047,38.0
55049,17.1,15.9,32.7,6.9,3.1,35.2,55049,1261.0,55049,103.0
55053,20.9,19.9,35.4,7.9,3.7,35.5,55053,1282.0,55053,194.0
55055,21.1,16.9,30.2,6.4,2.9,33.3,55055,4348.0,55055,342.0
55057,25.9,20.0,36.6,8.2,3.9,36.1,55057,1989.0,55057,174.0
55059,20.7,16.8,28.9,6.1,2.9,31.3,55059,10201.0,55059,999.0
55061,20.0,16.6,33.5,7.2,3.2,35.9,55061,938.0,55061,193.0
55063,17.1,15.0,28.2,5.8,2.7,30.8,55063,5499.0,55063,488.0
55065,17.9,18.3,34.4,7.7,3.5,36.5,55065,716.0,55065,76.0
55071,24.8,17.0,35.5,7.3,3.3,37.6,55071,4324.0,55071,614.0
55077,21.8,18.5,37.9,8.8,4.0,38.4,55077,1148.0,55077,139.0
55079,23.0,18.0,31.5,5.8,3.2,32.3,55079,57649.0,55079,2794.0
55081,23.8,19.2,32.4,7.1,3.3,33.8,55081,2838.0,55081,511.0
55087,17.6,15.5,29.1,5.8,2.7,32.4,55087,9206.0,55087,856.0
55089,16.6,11.9,30.7,6.0,2.7,35.5,55089,3410.0,55089,204.0
55091,19.1,18.2,35.9,8.1,3.7,37.3,55091,367.0,55091,30.0
55097,19.3,15.1,28.8,6.0,2.8,32.7,55097,3411.0,55097,236.0
55101,20.2,17.7,33.0,6.7,3.3,35.2,55101,11512.0,55101,872.0
55103,22.7,18.3,36.8,8.6,3.9,36.6,55103,982.0,55103,48.0
55105,21.6,17.8,31.4,6.7,3.2,32.8,55105,10094.0,55105,664.0
55111,19.8,17.0,33.5,6.9,3.2,35.1,55111,3325.0,55111,270.0
55117,23.3,15.6,31.5,6.6,3.0,33.7,55117,5327.0,55117,289.0
55121,20.3,17.3,32.8,7.2,3.2,34.9,55121,1303.0,55121,91.0
55123,20.4,19.1,36.0,8.2,3.8,37.3,55123,1622.0,55123,85.0
55127,17.9,15.5,30.5,6.5,2.9,32.2,55127,6101.0,55127,479.0
55131,16.7,14.8,31.1,6.2,2.7,33.7,55131,5305.0,55131,446.0
55133,16.9,12.3,29.1,5.8,2.6,33.7,55133,14127.0,55133,715.0
55135,22.3,17.3,34.9,7.6,3.4,35.7,55135,3615.0,55135,312.0
55137,19.2,18.0,38.1,8.7,3.9,37.7,55137,1587.0,55137,153.0
55139,20.0,16.4,29.5,6.2,2.9,34.0,55139,9825.0,55139,824.0
55141,19.4,17.2,35.1,7.7,3.5,36.1,55141,4905.0,55141,360.0
1001,26.6,18.0,41.3,7.3,3.5,36.4,1001,4510.0,1001,607.0
1009,25.5,21.0,41.8,8.8,3.9,37.5,1009,4625.0,1009,535.0
1015,27.6,20.0,44.2,8.2,4.1,36.1,1015,11800.0,1015,1189.0
1017,23.3,20.6,48.5,9.0,4.9,37.7,1017,3197.0,1017,369.0
1019,30.1,21.1,45.7,10.1,4.6,40.5,1019,2444.0,1019,48.0
1021,28.0,21.5,42.2,8.8,4.1,35.1,1021,5137.0,1021,189.0
1027,22.7,21.9,46.6,9.7,4.7,39.7,1027,1290.0,1027,83.0
1029,21.4,21.1,42.7,9.3,4.3,39.1,1029,1627.0,1029,75.0
1037,18.6,20.3,49.9,10.0,5.0,41.4,1037,1053.0,1037,124.0
1043,27.8,20.1,41.5,8.5,3.8,38.0,1043,8401.0,1043,810.0
1047,35.7,21.8,53.9,9.8,6.1,38.7,1047,3373.0,1047,218.0
1049,30.8,22.2,42.0,9.5,4.5,37.9,1049,5225.0,1049,284.0
1051,26.0,18.3,40.1,7.1,3.4,36.8,1051,5556.0,1051,910.0
1055,30.9,19.7,42.9,8.7,4.1,38.0,1055,9051.0,1055,615.0
1071,29.9,21.0,45.2,9.6,4.5,40.0,1071,5871.0,1071,347.0
1073,27.8,15.6,40.1,7.1,3.8,31.9,1073,48961.0,1073,3951.0
1081,22.0,15.7,35.8,6.0,3.0,31.8,1081,10821.0,1081,1779.0
1083,24.4,18.4,40.5,7.3,3.4,36.3,1083,6830.0,1083,664.0
1085,24.8,22.7,54.2,10.1,6.4,37.5,1085,1456.0,1085,60.0
1087,25.7,18.6,50.3,8.6,5.7,34.6,1087,1569.0,1087,294.0
1089,25.0,15.3,37.8,6.3,3.1,33.1,1089,21868.0,1089,3233.0
1095,30.4,20.3,42.3,8.5,3.9,39.0,1095,6473.0,1095,656.0
1101,27.8,16.7,44.7,7.3,4.2,33.6,1101,17725.0,1101,2581.0
1103,21.5,20.0,39.3,8.4,3.9,36.3,1103,9889.0,1103,661.0
1111,25.5,19.8,44.8,9.2,4.5,38.5,1111,1703.0,1111,142.0
1113,26.0,21.3,44.4,7.7,4.4,34.7,1113,5232.0,1113,1816.0
1115,27.8,20.0,42.9,7.7,3.5,37.7,1115,6774.0,1115,551.0
1117,20.2,13.5,36.8,6.3,2.8,34.8,1117,11271.0,1117,1057.0
1121,32.8,21.5,46.1,8.8,4.6,37.2,1121,8836.0,1121,488.0
1123,28.3,20.1,48.1,9.8,4.8,39.2,1123,4056.0,1123,318.0
13015,26.2,20.1,36.1,7.1,3.3,34.6,13015,6383.0,13015,766.0
13035,20.3,23.0,40.2,8.1,4.2,35.5,13035,1684.0,13035,43.0
13045,27.1,19.4,34.3,6.9,3.4,32.0,13045,9044.0,13045,619.0
13047,26.7,18.1,36.5,7.6,3.3,36.1,13047,5494.0,13047,244.0
13053,19.5,18.2,22.6,3.5,1.9,20.7,13053,238.0,13053,107.0
13055,23.9,25.5,40.8,9.8,4.8,37.6,13055,2196.0,13055,97.0
13057,20.3,14.6,32.1,6.2,2.7,33.8,13057,12532.0,13057,1309.0
13063,32.4,18.9,37.8,5.9,4.0,29.3,13063,17689.0,13063,2552.0
13067,21.3,13.1,30.9,5.2,2.6,29.5,13067,30515.0,13067,3123.0
13077,25.2,15.2,32.7,6.5,2.9,33.3,13077,7202.0,13077,665.0
13079,24.4,21.7,42.7,9.2,4.5,37.7,13079,962.0,13079,364.0
13083,20.7,19.8,37.5,8.6,3.8,36.4,13083,1334.0,13083,146.0
13085,19.0,15.8,35.6,7.5,3.1,36.3,13085,1628.0,13085,269.0
13089,19.0,14.0,35.0,5.6,3.3,29.8,13089,39525.0,13089,4219.0
13097,24.8,17.2,37.2,6.1,3.3,32.8,13097,7903.0,13097,1084.0
13111,28.0,18.2,42.7,10.9,4.7,40.4,13111,2224.0,13111,170.0
13113,18.1,12.3,36.2,6.4,3.0,33.9,13113,5177.0,13113,877.0
13115,28.8,19.8,36.5,8.1,3.8,34.1,13115,7572.0,13115,418.0
13117,17.8,11.4,28.3,5.1,2.2,33.9,13117,8506.0,13117,472.0
13121,20.1,13.1,31.1,5.1,2.8,29.1,13121,52540.0,13121,4334.0
13123,19.2,18.9,39.8,10.2,4.4,38.9,13123,2744.0,13123,393.0
13129,26.9,20.9,35.6,8.1,3.7,35.4,13129,4279.0,13129,163.0
13135,25.1,13.9,31.9,5.4,2.8,31.2,13135,33051.0,13135,3665.0
13143,24.4,20.5,37.7,7.7,3.5,37.6,13143,2576.0,13143,196.0
13145,19.7,14.5,36.4,7.1,3.1,36.6,13145,2190.0,13145,532.0
13149,20.4,22.6,38.7,8.6,4.1,36.7,13149,1444.0,13149,120.0
13151,24.6,16.5,36.1,5.8,3.2,31.7,13151,10415.0,13151,1474.0
13171,20.0,19.7,39.1,7.7,3.8,34.6,13171,1038.0,13171,186.0
13187,21.6,17.0,33.4,7.5,3.3,33.3,13187,1890.0,13187,219.0
13193,28.5,25.5,47.6,9.7,6.0,35.6,13193,990.0,13193,56.0
13197,20.8,20.4,44.0,9.3,4.8,38.1,13197,546.0,13197,101.0
13199,24.1,21.6,44.7,9.6,5.2,36.6,13199,2143.0,13199,18.0
13207,20.7,18.0,38.7,7.9,3.8,36.6,13207,1904.0,13207,152.0
13213,23.8,22.8,36.3,8.2,3.7,35.7,13213,2096.0,13213,166.0
13215,27.6,19.8,39.1,6.9,3.8,31.0,13215,14465.0,13215,3761.0
13223,25.5,17.3,33.9,5.7,2.8,31.8,13223,8976.0,13223,816.0
13227,20.6,17.4,36.8,8.7,3.7,37.1,13227,2929.0,13227,231.0
13231,21.3,18.6,36.2,7.1,3.3,35.8,13231,1009.0,13231,49.0
13233,25.9,21.3,37.3,8.3,4.0,34.2,13233,3206.0,13233,264.0
13247,22.5,17.2,41.5,7.0,4.0,33.8,13247,4628.0,13247,648.0
13249,18.9,20.1,39.9,8.4,4.2,36.2,13249,413.0,13249,4.0
13255,25.9,21.3,40.8,8.5,4.4,34.8,13255,4377.0,13255,366.0
13263,19.9,21.5,50.8,10.6,6.1,39.2,13263,512.0,13263,105.0
13269,19.0,24.3,47.5,10.9,6.0,38.7,13269,805.0,13269,11.0
13285,26.0,21.2,40.7,7.7,4.1,34.0,13285,5381.0,13285,389.0
13291,23.1,16.9,44.1,11.4,4.8,41.0,13291,1320.0,13291,269.0
13293,26.7,21.0,43.7,8.9,4.6,37.7,13293,1935.0,13293,117.0
13295,26.4,20.3,38.4,8.7,3.9,35.9,13295,6202.0,13295,353.0
13313,28.3,19.7,31.8,8.0,3.7,32.4,13313,4832.0,13313,305.0
18025,24.8,26.1,41.2,10.0,4.6,37.9,18025,805.0,18025,81.0
18037,21.4,18.1,35.4,7.6,3.2,34.8,18037,2056.0,18037,254.0
18043,24.4,18.0,34.1,6.8,3.1,32.3,18043,5453.0,18043,466.0
18061,25.3,21.0,37.9,7.9,3.4,36.5,18061,3226.0,18061,188.0
18123,25.1,21.6,36.9,8.0,3.5,34.9,18123,1152.0,18123,150.0
18147,23.1,20.8,37.1,8.4,3.6,36.2,18147,1281.0,18147,127.0
21001,32.9,23.4,44.4,9.1,4.1,40.7,21001,1703.0,21001,186.0
21003,27.0,24.4,43.9,9.0,4.1,37.9,21003,1919.0,21003,154.0
21005,20.9,22.0,41.7,7.8,3.5,36.8,21005,2726.0,21005,147.0
21009,31.0,26.0,44.1,9.5,4.5,37.9,21009,5542.0,21009,151.0
21017,24.3,22.1,43.6,9.1,4.2,38.3,21017,1730.0,21017,87.0
21021,19.6,20.6,42.1,8.2,3.7,35.8,21021,2297.0,21021,101.0
21027,24.2,23.9,45.1,9.6,4.4,40.5,21027,2076.0,21027,194.0
21029,24.3,21.5,39.5,7.5,3.3,36.1,21029,6203.0,21029,473.0
21031,18.3,24.8,43.7,9.4,4.2,39.3,21031,1166.0,21031,41.0
21045,29.2,29.2,47.1,11.5,5.5,39.3,21045,1376.0,21045,85.0
21049,21.0,22.5,41.2,8.3,3.8,37.2,21049,3394.0,21049,372.0
21053,27.7,28.2,48.5,11.1,5.2,40.4,21053,985.0,21053,83.0
21057,19.9,25.3,48.7,11.0,5.0,41.6,21057,476.0,21057,20.0
21059,25.7,20.6,41.3,8.0,3.6,38.8,21059,7515.0,21059,514.0
21061,22.3,25.5,45.5,9.8,4.5,39.7,21061,1335.0,21061,128.0
21065,20.7,29.6,47.7,10.7,5.1,40.1,21065,2315.0,21065,72.0
21067,22.3,17.0,34.9,6.1,2.8,31.7,21067,20434.0,21067,1501.0
21073,18.6,19.1,42.0,7.4,3.4,37.2,21073,4343.0,21073,210.0
21079,21.9,22.4,43.6,8.8,3.9,38.7,21079,1567.0,21079,191.0
21085,28.0,27.1,45.2,9.9,4.6,38.5,21085,2518.0,21085,136.0
21087,18.1,27.6,46.3,11.0,5.2,40.6,21087,1769.0,21087,132.0
21091,21.5,23.2,41.6,8.7,3.9,38.2,21091,916.0,21091,58.0
21093,29.6,20.3,38.4,7.0,3.3,35.6,21093,7620.0,21093,1847.0
21099,26.1,27.6,46.7,9.9,4.7,38.5,21099,1982.0,21099,161.0
21109,27.5,30.1,47.2,10.5,5.0,38.8,21109,2051.0,21109,0.0
21111,27.5,17.5,39.9,7.1,3.4,35.3,21111,51900.0,21111,4655.0
21113,24.2,19.4,39.2,7.2,3.2,35.7,21113,3428.0,21113,366.0
21123,24.6,23.0,43.9,8.7,4.0,38.5,21123,1618.0,21123,119.0
21125,28.7,26.9,43.6,9.0,4.2,38.3,21125,5693.0,21125,620.0
21137,23.9,25.9,45.7,9.8,4.6,39.4,21137,1949.0,21137,156.0
21141,24.0,23.5,43.9,8.9,4.1,37.8,21141,1958.0,21141,207.0
21147,28.8,32.3,48.2,10.7,5.3,39.7,21147,1987.0,21147,217.0
21151,23.8,19.3,35.2,6.6,3.0,33.8,21151,7508.0,21151,588.0
21155,25.6,25.1,44.0,9.0,4.3,38.7,21155,2067.0,21155,170.0
21163,23.7,21.4,39.5,7.3,3.2,35.6,21163,2890.0,21163,505.0
21167,23.6,22.3,42.8,8.5,3.8,38.3,21167,1696.0,21167,173.0
21169,26.0,26.1,47.2,10.2,4.8,40.6,21169,1174.0,21169,94.0
21171,21.7,26.7,45.4,10.3,4.8,40.3,21171,1328.0,21171,80.0
21173,26.9,24.2,42.9,8.4,3.9,37.9,21173,2802.0,21173,297.0
21177,33.2,24.5,44.3,9.1,4.2,39.5,21177,3779.0,21177,361.0
21179,28.6,19.5,41.5,7.1,3.2,36.6,21179,3571.0,21179,388.0
21181,19.4,27.1,46.0,9.5,4.4,39.7,21181,808.0,21181,27.0
21183,25.5,24.7,43.1,9.2,4.2,39.0,21183,1846.0,21183,169.0
21199,30.7,24.5,44.6,9.6,4.4,39.6,21199,5959.0,21199,511.0
21203,21.7,26.9,46.4,9.9,4.6,39.5,21203,2048.0,21203,76.0
21207,30.9,24.6,45.8,10.1,4.6,40.4,21207,2031.0,21207,51.0
21209,22.3,19.6,35.3,5.9,2.6,31.9,21209,3724.0,21209,454.0
21211,23.7,19.4,39.2,7.1,3.2,35.5,21211,3130.0,21211,132.0
21213,26.2,22.7,43.8,7.8,3.6,37.0,21213,1513.0,21213,189.0
21215,20.1,19.9,39.0,7.1,3.1,36.2,21215,1473.0,21215,78.0
21217,32.1,21.3,42.1,8.1,3.7,37.5,21217,2580.0,21217,220.0
21227,24.1,19.6,35.4,6.5,3.0,32.2,21227,9394.0,21227,823.0
21229,21.3,21.4,42.2,8.4,3.8,38.1,21229,1134.0,21229,19.0
21231,30.4,26.5,47.5,10.7,5.0,40.5,21231,2063.0,21231,280.0
21235,31.0,24.9,43.3,8.8,4.1,36.7,21235,4378.0,21235,198.0
21239,18.1,17.1,40.3,7.5,3.3,37.0,21239,1741.0,21239,188.0
37039,21.6,19.5,42.1,10.9,4.9,41.3,37039,1972.0,37039,175.0
47001,23.9,21.3,42.1,8.6,3.9,39.3,47001,7642.0,47001,579.0
47003,27.1,23.1,37.3,7.7,3.7,33.5,47003,3888.0,47003,355.0
47007,28.2,27.2,42.1,9.2,4.3,39.4,47007,2146.0,47007,125.0
47009,21.7,20.8,40.8,8.1,3.6,39.1,47009,7419.0,47009,641.0
47011,28.1,21.0,37.8,7.8,3.6,34.8,47011,9367.0,47011,753.0
47013,24.3,26.8,44.2,10.0,4.7,38.6,47013,5511.0,47013,540.0
47015,21.2,24.2,39.9,8.6,3.9,38.4,47015,1628.0,47015,89.0
47021,19.2,22.0,37.5,7.3,3.3,36.2,47021,3077.0,47021,229.0
47027,22.4,26.8,47.7,12.0,5.7,42.0,47027,698.0,47027,53.0
47031,26.4,23.0,40.4,8.3,3.8,36.5,47031,5267.0,47031,784.0
47035,24.5,20.4,46.7,11.5,5.0,41.7,47035,4811.0,47035,406.0
47037,21.3,18.6,32.7,5.6,2.9,30.3,47037,39037.0,47037,2766.0
47041,22.9,24.4,41.4,9.1,4.2,38.4,47041,2043.0,47041,242.0
47049,20.1,25.7,45.4,10.5,4.9,41.1,47049,2196.0,47049,219.0
47051,21.4,21.5,40.4,8.5,3.9,37.2,47051,3791.0,47051,557.0
47055,21.9,22.6,42.1,9.0,4.2,36.5,47055,2282.0,47055,61.0
47061,25.5,25.7,42.7,9.8,4.7,40.1,47061,1714.0,47061,113.0
47065,23.6,18.3,37.4,7.1,3.5,36.1,47065,24235.0,47065,1926.0
47087,24.2,25.7,45.8,10.6,4.9,40.5,47087,1586.0,47087,111.0
47093,24.8,18.1,36.1,6.7,3.0,33.9,47093,25645.0,47093,2291.0
47103,21.5,21.7,41.2,8.6,4.0,39.1,47103,2497.0,47103,91.0
47105,21.7,18.6,42.2,9.4,4.1,40.2,47105,3097.0,47105,116.0
47107,30.4,23.4,42.3,9.0,4.2,38.0,47107,4807.0,47107,574.0
47111,31.9,26.1,40.7,8.7,4.0,37.3,47111,2855.0,47111,209.0
47115,21.6,25.2,41.9,9.5,4.4,39.1,47115,3157.0,47115,235.0
47117,23.5,23.6,38.5,7.9,3.8,36.5,47117,2466.0,47117,361.0
47119,27.8,20.3,38.1,7.0,3.3,36.0,47119,4875.0,47119,680.0
47121,24.5,24.7,43.3,9.4,4.2,39.1,47121,1243.0,47121,59.0
47123,24.5,24.4,43.7,9.7,4.5,37.9,47123,5743.0,47123,232.0
47127,18.9,21.5,41.3,9.0,4.0,38.7,47127,430.0,47127,30.0
47129,23.1,27.6,42.8,9.4,4.4,38.7,47129,2253.0,47129,109.0
47133,22.3,26.4,44.2,9.9,4.6,39.5,47133,1668.0,47133,127.0
47137,20.4,24.1,47.7,11.7,5.3,42.8,47137,607.0,47137,72.0
47139,22.4,23.9,43.1,9.3,4.3,39.8,47139,1335.0,47139,119.0
47141,26.5,20.8,37.2,7.8,3.5,34.7,47141,5078.0,47141,767.0
47143,21.2,24.1,40.6,9.1,4.2,37.4,47143,3987.0,47143,244.0
47145,22.9,20.5,43.1,9.3,4.1,39.8,47145,4562.0,47145,405.0
47147,23.9,21.5,38.3,7.2,3.3,35.2,47147,5120.0,47147,384.0
47149,22.5,17.7,33.1,5.4,2.6,30.1,47149,18578.0,47149,2199.0
47151,27.3,28.8,42.8,9.8,4.7,38.8,47151,3167.0,47151,323.0
47153,22.8,24.7,42.0,10.0,4.6,39.5,47153,1332.0,47153,246.0
47159,23.6,24.1,40.0,8.2,3.8,36.7,47159,1840.0,47159,89.0
47165,27.4,20.2,36.2,6.9,3.1,34.7,47165,11952.0,47165,1108.0
47169,20.4,23.4,34.8,6.1,3.0,32.0,47169,478.0,47169,62.0
47175,19.3,26.7,45.8,10.8,5.0,41.6,47175,734.0,47175,15.0
47177,24.1,25.4,41.1,9.1,4.3,37.2,47177,4247.0,47177,234.0
47185,21.1,25.1,42.6,9.6,4.5,38.5,47185,1895.0,47185,96.0
47187,18.2,12.8,32.7,5.4,2.3,32.2,47187,6736.0,47187,450.0
47189,24.1,18.1,36.9,6.6,2.9,35.4,47189,8958.0,47189,689.0
13009,22.5,18.5,39.9,7.6,4.1,31.9,13009,3254.0,13009,133.0
13011,21.9,21.6,38.4,8.8,4.0,36.8,13011,1440.0,13011,92.0
13013,26.8,19.2,32.9,6.4,3.1,32.8,13013,5437.0,13013,528.0
13021,29.6,19.5,42.3,7.8,4.5,33.3,13021,11597.0,13021,971.0
13023,22.2,19.7,38.7,8.1,4.0,33.6,13023,1265.0,13023,107.0
13031,24.2,18.1,32.5,5.9,3.1,29.4,13031,5485.0,13031,429.0
13033,22.5,22.1,43.6,8.5,4.7,34.9,13033,1549.0,13033,100.0
13043,21.2,23.4,43.6,10.0,5.2,36.4,13043,1127.0,13043,120.0
13059,19.6,16.5,30.2,5.4,2.9,27.3,13059,7900.0,13059,654.0
13073,23.8,14.1,32.2,5.8,2.7,30.6,13073,7760.0,13073,2283.0
13091,24.8,22.0,44.1,9.2,4.7,36.9,13091,1787.0,13091,72.0
13093,22.3,21.1,45.9,9.5,5.1,35.8,13093,869.0,13093,29.0
13103,21.1,18.2,32.8,6.2,2.8,32.0,13103,3225.0,13103,482.0
13105,22.8,22.8,44.3,10.1,5.3,38.1,13105,1915.0,13105,126.0
13107,20.7,24.1,42.0,9.2,5.0,35.5,13107,2301.0,13107,197.0
13109,20.4,23.0,42.2,9.2,4.9,35.7,13109,713.0,13109,17.0
13119,20.3,20.4,38.9,8.8,4.0,36.8,13119,1915.0,13119,71.0
13125,19.1,22.6,40.6,9.2,4.4,37.5,13125,206.0,13125,0.0
13133,24.5,16.4,46.5,10.4,4.9,39.8,13133,1002.0,13133,9.0
13137,24.8,18.9,36.0,8.1,3.6,34.8,13137,2845.0,13137,115.0
13139,25.3,17.8,32.5,7.5,3.4,33.7,13139,11124.0,13139,568.0
13141,19.8,24.6,51.4,11.0,6.7,37.8,13141,578.0,13141,60.0
13147,20.2,19.2,42.8,9.4,4.4,37.9,13147,1729.0,13147,187.0
13153,28.6,16.9,35.9,6.1,3.1,32.6,13153,8157.0,13153,2205.0
13157,23.1,18.2,34.4,6.9,3.1,33.2,13157,5515.0,13157,379.0
13159,20.1,21.6,41.2,8.8,4.4,37.2,13159,1289.0,13159,87.0
13163,23.7,22.8,47.1,9.2,5.4,37.2,13163,1105.0,13163,73.0
13165,21.2,28.0,44.3,10.0,5.8,34.7,13165,677.0,13165,22.0
13167,25.6,25.8,43.4,10.2,5.4,36.6,13167,867.0,13167,22.0
13169,23.6,18.8,40.2,7.8,3.8,36.2,13169,1642.0,13169,98.0
13175,33.4,21.7,44.6,8.9,4.8,37.0,13175,3968.0,13175,259.0
13181,22.7,20.2,45.4,10.1,5.0,39.4,13181,692.0,13181,39.0
13189,21.4,21.3,43.5,8.8,4.8,36.9,13189,938.0,13189,206.0
13195,23.2,21.6,39.6,8.6,4.0,36.6,13195,2847.0,13195,130.0
13209,19.1,20.9,39.4,8.4,4.3,34.0,13209,520.0,13209,53.0
13211,21.7,16.2,40.5,7.7,3.6,35.7,13211,1170.0,13211,0.0
13217,27.1,18.8,38.5,6.7,3.7,32.9,13217,8136.0,13217,989.0
13219,18.9,12.1,32.3,6.0,2.5,32.8,13219,1448.0,13219,128.0
13221,24.3,20.2,40.1,8.6,4.1,37.1,13221,929.0,13221,5.0
13225,23.6,18.9,40.0,7.6,4.1,34.0,13225,1812.0,13225,480.0
13235,20.7,21.3,43.4,9.7,5.1,37.0,13235,748.0,13235,24.0
13237,22.2,18.8,43.1,10.1,4.8,38.8,13237,2371.0,13237,239.0
13241,20.2,18.4,41.9,10.8,4.7,39.6,13241,1650.0,13241,145.0
13245,29.2,20.6,40.7,7.3,4.3,31.4,13245,17434.0,13245,2756.0
13251,22.8,21.3,44.7,8.8,4.7,37.0,13251,951.0,13251,25.0
13257,22.9,19.5,38.1,8.4,3.9,36.4,13257,2209.0,13257,217.0
13265,20.9,23.0,51.5,12.2,7.0,39.2,13265,143.0,13265,3.0
13279,23.6,21.5,39.8,8.7,4.5,35.9,13279,2126.0,13279,175.0
13281,20.6,13.7,42.4,10.2,4.2,40.0,13281,752.0,13281,33.0
13283,23.3,24.5,43.7,9.9,5.3,36.2,13283,563.0,13283,53.0
13289,23.5,20.4,48.0,9.6,5.1,39.4,13289,552.0,13289,113.0
13297,25.6,18.5,36.6,7.4,3.5,34.9,13297,5814.0,13297,319.0
13301,21.7,23.6,51.3,10.4,6.1,39.4,13301,547.0,13301,32.0
13303,20.5,22.6,45.7,9.0,5.2,35.2,13303,1685.0,13303,58.0
13311,18.0,17.7,37.6,8.7,3.8,38.0,13311,2075.0,13311,95.0
13317,24.4,21.9,47.2,10.7,5.8,38.3,13317,580.0,13317,36.0
13319,20.5,22.3,45.1,9.7,5.2,38.2,13319,736.0,13319,64.0
21011,30.1,26.0,43.7,9.5,4.5,39.0,21011,1691.0,21011,58.0
21013,27.8,30.6,50.1,11.3,5.6,42.1,21013,3469.0,21013,101.0
21019,30.3,22.8,44.0,9.1,4.1,37.0,21019,5814.0,21019,561.0
21025,31.4,29.6,46.2,10.4,5.0,40.6,21025,2645.0,21025,70.0
21043,35.0,25.7,46.3,10.1,4.7,39.7,21043,2952.0,21043,124.0
21051,29.4,33.5,46.5,10.5,5.3,39.9,21051,3857.0,21051,82.0
21063,24.4,29.0,48.3,10.7,5.0,40.2,21063,892.0,21063,18.0
21069,26.1,25.6,44.3,9.5,4.4,39.2,21069,1814.0,21069,115.0
21071,32.1,28.0,48.0,10.3,4.9,43.4,21071,5221.0,21071,66.0
21095,28.6,30.6,50.1,11.3,5.6,41.1,21095,4278.0,21095,166.0
21115,28.4,25.6,46.0,9.9,4.6,39.6,21115,3451.0,21115,136.0
21119,32.8,28.6,48.2,11.3,5.4,41.8,21119,2499.0,21119,71.0
21121,30.6,29.2,46.9,10.4,5.1,38.9,21121,3303.0,21121,194.0
21127,27.9,29.3,46.4,10.2,4.8,41.0,21127,2014.0,21127,82.0
21129,33.1,33.9,49.5,11.5,5.6,40.3,21129,1081.0,21129,0.0
21131,24.8,28.9,49.3,10.8,5.1,41.1,21131,1560.0,21131,42.0
21133,30.8,28.2,47.7,11.1,5.2,39.6,21133,3706.0,21133,130.0
21153,26.1,30.3,47.3,11.2,5.4,40.0,21153,2167.0,21153,55.0
21159,23.2,26.7,44.2,8.8,4.2,36.7,21159,1805.0,21159,32.0
21165,21.8,26.5,47.2,10.5,4.9,40.4,21165,779.0,21165,16.0
21175,26.9,27.7,45.3,9.2,4.2,39.0,21175,1874.0,21175,59.0
21189,21.9,28.8,47.5,11.1,5.3,40.8,21189,854.0,21189,26.0
21193,31.6,25.7,46.8,9.5,4.4,38.4,21193,4842.0,21193,205.0
21195,29.9,26.5,47.3,10.1,4.7,40.5,21195,9118.0,21195,332.0
21197,23.0,25.7,43.1,8.6,4.0,38.2,21197,1434.0,21197,50.0
21205,27.6,21.8,39.0,7.4,3.5,35.3,21205,1688.0,21205,205.0
21237,29.6,33.6,50.0,13.0,6.5,42.9,21237,1506.0,21237,65.0
37003,19.5,20.8,36.4,8.5,4.0,36.9,37003,2819.0,37003,250.0
37005,20.0,21.0,42.2,11.2,5.2,41.1,37005,1000.0,37005,106.0
37009,20.4,18.7,40.0,9.6,4.3,39.6,37009,1903.0,37009,188.0
37011,20.2,18.8,37.6,8.5,3.8,37.4,37011,1181.0,37011,32.0
37021,16.6,16.0,31.9,7.2,3.3,33.4,37021,15800.0,37021,1376.0
37023,18.1,21.5,37.6,9.1,4.3,36.5,37023,9233.0,37023,322.0
37027,25.1,20.9,39.1,8.9,4.1,37.8,37027,7907.0,37027,286.0
